<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
03/11/20;000000;13563.2200000;14081.4500000;13290.0000000;14035.8000000;13961
04/11/20;000000;14034.3500000;14273.6000000;13530.0100000;14161.4800000;16889
05/11/20;000000;14165.8600000;15775.0000000;14115.0000000;15608.2100000;31856
06/11/20;000000;15608.0600000;15977.6700000;15190.3600000;15599.9500000;25143
07/11/20;000000;15599.9500000;15779.2400000;14310.0000000;14834.0900000;23559
08/11/20;000000;14834.0900000;15666.0000000;14721.9000000;15482.9000000;11847
09/11/20;000000;15482.8900000;15856.9000000;14817.1400000;15342.2500000;21957
10/11/20;000000;15342.1000000;15481.0600000;15090.0800000;15315.0300000;13501
11/11/20;000000;15315.4600000;16000.0000000;15293.0400000;15705.7900000;15259
12/11/20;000000;15705.7900000;16370.8900000;15446.8200000;16310.8100000;22175
13/11/20;000000;16310.8100000;16491.9200000;15975.0000000;16339.5600000;14597
14/11/20;000000;16339.5600000;16339.6000000;15708.2400000;16082.0100000;9207
15/11/20;000000;16082.0100000;16175.6000000;15796.0900000;15966.8900000;6243
16/11/20;000000;15970.0000000;16892.0000000;15879.0000000;16726.6400000;13937
17/11/20;000000;16726.4900000;17880.0000000;16575.4200000;17679.3600000;25252
18/11/20;000000;17679.8600000;18488.0000000;17205.0200000;17782.9100000;32408
19/11/20;000000;17790.1800000;18193.2900000;17356.0000000;17821.5800000;17144
20/11/20;000000;17821.9200000;18830.3000000;17764.7600000;18675.2500000;17906
21/11/20;000000;18677.8400000;18980.0000000;18350.0000000;18721.2100000;13592
22/11/20;000000;18721.2100000;18773.5600000;17610.7700000;18437.6600000;15416
23/11/20;000000;18437.1800000;18777.7700000;18001.0000000;18384.8200000;17675
24/11/20;000000;18384.8200000;19469.0000000;18052.0200000;19172.8400000;26623
25/11/20;000000;19172.9000000;19500.0000000;18502.0000000;18721.9300000;20483
26/11/20;000000;18717.2400000;18915.4800000;16200.0000000;17170.0000000;48632
27/11/20;000000;17169.9900000;17475.0000000;16400.0000000;17153.9500000;23339
28/11/20;000000;17155.4300000;17933.2500000;16880.0000000;17739.8500000;13162
29/11/20;000000;17736.1000000;18359.0000000;17535.2600000;18202.0400000;8935
30/11/20;000000;18202.0200000;19873.2300000;18201.4700000;19713.9400000;27289
01/12/20;000000;19713.9400000;19915.1400000;18109.0000000;18782.9700000;22475
02/12/20;000000;18778.1800000;19340.0000000;18335.0000000;19225.6300000;11086
03/12/20;000000;19222.4500000;19625.6400000;18885.0000000;19448.6400000;10073
04/12/20;000000;19446.4300000;19546.4600000;18576.0500000;18658.1000000;11229
05/12/20;000000;18658.0900000;19189.9800000;18501.0000000;19158.9600000;4334
06/12/20;000000;19158.9600000;19430.2500000;18878.0000000;19375.6000000;4131
07/12/20;000000;19375.6000000;19432.5700000;18901.0000000;19177.7100000;6158
08/12/20;000000;19177.0800000;19299.5100000;18200.0000000;18316.2200000;10828
09/12/20;000000;18316.2200000;18647.3300000;17639.0000000;18546.5500000;14700
10/12/20;000000;18546.5500000;18556.4200000;17905.0000000;18253.4400000;11202
11/12/20;000000;18257.1800000;18293.0800000;17580.0000000;18042.1500000;12179
12/12/20;000000;18044.1900000;18955.3400000;18023.5700000;18821.2800000;5852
13/12/20;000000;18821.2800000;19421.0300000;18730.0000000;19166.6500000;7892
14/12/20;000000;19166.6500000;19349.9800000;18967.6800000;19272.3700000;6846
15/12/20;000000;19272.3700000;19565.0000000;19051.2700000;19444.6000000;11541
16/12/20;000000;19443.1900000;21569.9400000;19300.0000000;21359.6500000;24534
17/12/20;000000;21360.5000000;23776.9400000;21252.0100000;22826.4800000;39621
18/12/20;000000;22826.3700000;23280.0000000;22329.0000000;23137.7600000;18485
19/12/20;000000;23138.8900000;24200.0000000;22770.0000000;23849.9900000;14125
20/12/20;000000;23850.0000000;24300.0000000;23100.0000000;23476.5100000;10218
21/12/20;000000;23476.5100000;24118.7500000;21913.8400000;22729.4000000;17341
22/12/20;000000;22729.4000000;23839.7800000;22380.0500000;23823.2700000;12450
23/12/20;000000;23824.1300000;24090.0000000;22600.0000000;23228.3500000;15543
24/12/20;000000;23226.1800000;23785.0000000;22712.8900000;23717.9600000;11053
25/12/20;000000;23718.6100000;24770.9500000;23416.0000000;24704.7100000;10216
26/12/20;000000;24704.7100000;26822.0000000;24490.0100000;26475.3500000;17462
27/12/20;000000;26482.6400000;28387.0000000;25772.5500000;26258.6500000;23078
28/12/20;000000;26255.1600000;27477.0000000;26086.1900000;27040.3600000;15199
29/12/20;000000;27039.3900000;27396.7700000;25833.7300000;27366.3500000;11688
30/12/20;000000;27366.3500000;29018.2600000;27311.7300000;28897.4200000;17715
31/12/20;000000;28897.4200000;29321.9000000;28000.0000000;28990.0800000;18893
01/01/21;000000;28990.0800000;29688.8800000;28700.0000000;29412.8400000;15683
02/01/21;000000;29413.2900000;33300.0000000;29039.0000000;32225.9100000;31426
03/01/21;000000;32222.8800000;34810.0000000;32008.6200000;33080.6600000;22304
04/01/21;000000;33082.8400000;33666.9900000;27678.0000000;32019.9900000;26318
05/01/21;000000;32020.2200000;34499.6700000;29891.1300000;34030.6400000;28036
06/01/21;000000;34043.9100000;37000.0000000;33352.5400000;36859.2600000;29427
07/01/21;000000;36859.2600000;40425.0000000;36200.0000000;39505.5600000;28985
08/01/21;000000;39510.5500000;41986.3700000;36565.0800000;40665.1500000;24196
09/01/21;000000;40642.1500000;41406.9400000;38800.0000000;40257.4300000;13985
10/01/21;000000;40257.4300000;41452.1200000;34444.0000000;38171.5700000;24023
11/01/21;000000;38168.8900000;38273.8800000;30100.0000000;35452.5900000;56825
12/01/21;000000;35456.8900000;36604.5100000;32500.0000000;34038.9800000;28670
13/01/21;000000;34035.5300000;37888.0000000;32309.0400000;37393.6600000;24733
14/01/21;000000;37393.6700000;40127.6600000;36751.1100000;39125.1400000;19363
15/01/21;000000;39123.0500000;39697.0000000;34298.9300000;36754.6700000;21846
16/01/21;000000;36754.6000000;37948.0000000;35372.5900000;36006.9400000;12263
17/01/21;000000;36004.8000000;36860.0000000;33850.0300000;35820.0000000;10731
18/01/21;000000;35820.0100000;37402.0000000;34736.4600000;36624.2300000;8963
19/01/21;000000;36624.2300000;37857.0000000;35895.1100000;35917.2800000;10692
20/01/21;000000;35921.9100000;36415.3400000;33387.0100000;35503.0900000;13015
21/01/21;000000;35498.8500000;35628.2400000;30011.0000000;30855.9500000;28196
22/01/21;000000;30855.9000000;33867.0000000;28732.0000000;32984.9300000;28975
23/01/21;000000;32982.6600000;33488.7900000;31432.1900000;32112.0100000;9577
24/01/21;000000;32110.0000000;33086.5300000;30931.2100000;32288.5600000;7813
25/01/21;000000;32293.1800000;34888.0000000;31920.8000000;32261.8700000;13833
26/01/21;000000;32260.5200000;32960.3700000;30830.0000000;32510.8200000;14057
27/01/21;000000;32510.8200000;32584.6200000;29156.0000000;30407.1300000;30627
28/01/21;000000;30414.1100000;34000.0000000;29902.1400000;33488.9900000;24879
29/01/21;000000;33487.9200000;38664.3300000;31990.0000000;34262.1100000;49607
30/01/21;000000;34262.1100000;34900.0000000;32852.8600000;34315.6300000;12917
31/01/21;000000;34315.6300000;34387.7500000;32200.0000000;33137.7400000;9216
01/02/21;000000;33137.7500000;34728.5700000;32333.0000000;33533.1900000;13217
02/02/21;000000;33534.3900000;36000.0000000;33450.0000000;35512.6700000;11856
03/02/21;000000;35513.0000000;37723.7200000;35393.8000000;37678.3700000;14081
04/02/21;000000;37688.4200000;38769.0000000;36156.4500000;36975.0000000;18808
05/02/21;000000;36976.5900000;38349.0000000;36605.8700000;38311.4900000;8881
06/02/21;000000;38327.0900000;41000.0000000;38250.0000000;39265.4300000;14890
07/02/21;000000;39266.1000000;39737.8300000;37371.3500000;38871.4200000;12012
08/02/21;000000;38871.4300000;46750.0000000;38057.0100000;46448.1000000;26859
09/02/21;000000;46453.6600000;48200.0000000;45020.0000000;46514.7300000;18463
10/02/21;000000;46514.7300000;47349.9900000;43706.8600000;44850.0000000;12595
11/02/21;000000;44850.0000000;48690.0000000;44011.0000000;47997.9100000;13343
12/02/21;000000;47993.6000000;48912.0000000;46300.0000000;47408.3400000;11470
13/02/21;000000;47408.3400000;48199.0000000;46300.0000000;47232.4500000;5130
14/02/21;000000;47240.7500000;49700.0000000;47100.1300000;48680.6900000;6617
15/02/21;000000;48667.2300000;49093.4400000;45768.4600000;47936.3700000;8557
16/02/21;000000;47935.6600000;50645.0000000;47051.2200000;49158.7100000;11620
17/02/21;000000;49141.4300000;52640.3500000;48942.8700000;52170.0100000;12391
18/02/21;000000;52170.0100000;52549.9900000;50875.0000000;51601.7300000;6790
19/02/21;000000;51596.0000000;56370.0500000;50725.0000000;55983.5600000;14152
20/02/21;000000;55983.5700000;57563.5700000;54000.1000000;55923.5200000;9784
21/02/21;000000;55921.4400000;58367.0000000;55531.2300000;57489.1600000;6036
22/02/21;000000;57489.1600000;57577.6900000;46616.0000000;54142.1300000;30682
23/02/21;000000;54125.6700000;54206.2200000;44888.0800000;48899.9900000;72295
24/02/21;000000;48899.9900000;51415.4100000;47002.0000000;49737.8200000;30753
25/02/21;000000;49737.8100000;52107.8300000;46700.0000000;47058.4800000;28005
26/02/21;000000;47063.9000000;48464.6400000;44150.0000000;46326.2000000;36034
27/02/21;000000;46319.7900000;48356.8600000;45055.0000000;46180.7500000;16293
28/02/21;000000;46169.9200000;46656.0000000;43016.0000000;45231.7500000;22745
01/03/21;000000;45231.7400000;49829.0000000;45042.1300000;49639.4000000;25056
02/03/21;000000;49635.3000000;50250.0000000;47075.1100000;48511.6000000;17059
03/03/21;000000;48502.1800000;52666.0000000;48161.7500000;50360.0000000;21300
04/03/21;000000;50370.3300000;51798.3300000;47502.0000000;48368.5200000;23399
05/03/21;000000;48370.9700000;49473.9900000;46219.3200000;48769.4700000;25455
06/03/21;000000;48766.0100000;49210.0000000;47077.0000000;48909.8400000;11887
07/03/21;000000;48909.8400000;51459.0000000;48909.8300000;50978.6100000;13967
08/03/21;000000;50976.2200000;52425.0000000;49328.6200000;52415.2300000;18836
09/03/21;000000;52413.1700000;54936.0000000;51845.0100000;54916.3800000;21185
10/03/21;000000;54921.6100000;57402.1400000;53025.0000000;55890.6900000;28323
11/03/21;000000;55888.7000000;58113.0000000;54283.0000000;57815.4700000;24363
12/03/21;000000;57820.1500000;58065.9200000;55050.0000000;57225.9100000;21751
13/03/21;000000;57220.8400000;61788.4500000;56083.7400000;61178.5000000;22288
14/03/21;000000;61181.3800000;61680.0000000;58950.0000000;58972.7000000;13570
15/03/21;000000;58972.7100000;60601.0700000;54568.0000000;55636.1500000;31641
16/03/21;000000;55629.0800000;56970.0000000;53221.0000000;56927.1100000;24418
17/03/21;000000;56924.2600000;58996.3800000;54138.0100000;58925.5400000;22688
18/03/21;000000;58925.5400000;60100.0000000;56996.1500000;57644.9500000;21450
19/03/21;000000;57644.9500000;59461.9900000;56260.0000000;58039.6600000;16418
20/03/21;000000;58026.9100000;59928.0000000;57827.9700000;58116.7000000;9712
21/03/21;000000;58126.3400000;58651.2200000;55543.8900000;57363.3200000;11826
22/03/21;000000;57377.2900000;58421.6800000;53739.5000000;54110.0700000;19521
23/03/21;000000;54111.4900000;55858.0000000;53000.0000000;54345.5400000;19216
24/03/21;000000;54333.2700000;57209.9700000;51673.8200000;52276.1600000;23761
25/03/21;000000;52259.6900000;53238.0000000;50305.0000000;51325.0100000;29632
26/03/21;000000;51320.7600000;55125.1300000;51250.0000000;55072.4400000;17833
27/03/21;000000;55080.9000000;56640.0000000;53966.0000000;55856.5300000;11345
28/03/21;000000;55856.5400000;56587.0800000;54701.0000000;55778.8200000;9232
29/03/21;000000;55781.2200000;58400.0000000;54900.0000000;57613.4800000;17556
30/03/21;000000;57613.7600000;59397.4800000;57000.0000000;58786.4600000;15100
31/03/21;000000;58786.4600000;59800.0000000;56873.8000000;58800.0000000;17388
01/04/21;000000;58800.0100000;59474.9400000;57930.0000000;58726.4800000;11102
02/04/21;000000;58726.4700000;60055.0200000;58441.8800000;58981.0400000;10957
03/04/21;000000;58981.0400000;59752.0000000;56943.0000000;57094.3400000;8425
04/04/21;000000;57094.3400000;58500.0000000;56478.5300000;58215.9400000;6303
05/04/21;000000;58216.7300000;59251.7600000;56817.6400000;59123.0200000;9218
06/04/21;000000;59134.0700000;59475.0000000;57333.3300000;58019.9800000;10362
07/04/21;000000;58021.6700000;58630.0000000;55400.0000000;55955.7500000;17784
08/04/21;000000;55962.6700000;58152.0000000;55700.0000000;58083.1000000;8090
09/04/21;000000;58083.1000000;58869.6900000;57670.5100000;58092.6800000;8095
10/04/21;000000;58092.6800000;61218.9700000;57875.4100000;59778.6000000;12829
11/04/21;000000;59778.5900000;60658.8900000;59177.0600000;59985.2600000;7284
12/04/21;000000;59983.6600000;61199.0000000;59369.0000000;59839.8200000;11479
13/04/21;000000;59836.8800000;63774.3900000;59799.0100000;63588.2200000;17892
14/04/21;000000;63588.2200000;64899.0000000;61277.9100000;62971.8000000;22559
15/04/21;000000;62971.8000000;63831.8200000;62036.7300000;63229.0400000;11191
16/04/21;000000;63229.0400000;63604.3400000;60048.4300000;61427.2700000;19856
17/04/21;000000;61427.2700000;62572.4800000;59700.0000000;60058.8600000;10855
18/04/21;000000;60067.2000000;60437.9700000;51300.0000000;56274.4100000;36884
19/04/21;000000;56273.6500000;57600.0000000;54187.8500000;55696.8300000;16841
20/04/21;000000;55696.8300000;57111.0000000;53430.0100000;56499.2900000;18606
21/04/21;000000;56477.6700000;56810.5600000;53620.9100000;53800.8600000;15575
22/04/21;000000;53795.6200000;55469.9800000;50400.0000000;51701.5900000;30443
23/04/21;000000;51695.9800000;52130.5800000;47464.6500000;51187.2700000;38791
24/04/21;000000;51187.7500000;51260.6100000;48726.8700000;50089.1500000;11842
25/04/21;000000;50101.4200000;50591.3800000;47044.0100000;49121.0000000;14645
26/04/21;000000;49121.0000000;54400.0000000;48817.6200000;54053.6000000;18013
27/04/21;000000;54047.8000000;55509.3900000;53321.0000000;55069.6200000;13937
28/04/21;000000;55069.6100000;56476.1700000;53887.0000000;54894.0300000;16475
29/04/21;000000;54889.8100000;55226.8600000;52369.6100000;53580.0000000;14592
30/04/21;000000;53580.0000000;58075.0100000;53068.4300000;57798.7700000;16536
01/05/21;000000;57798.7700000;58550.0000000;57050.9400000;57859.2800000;10780
02/05/21;000000;57859.2800000;57972.2600000;56072.0000000;56625.2000000;7668
03/05/21;000000;56625.2100000;58986.0000000;56500.0000000;57212.7300000;15174
04/05/21;000000;57212.7300000;57247.2400000;53057.7000000;53241.9200000;23508
05/05/21;000000;53241.9100000;57980.8600000;52913.0200000;57515.6900000;22935
06/05/21;000000;57515.6900000;58400.0000000;55288.0000000;56440.6600000;18232
07/05/21;000000;56444.8200000;58735.9500000;55300.0000000;57380.3900000;18320
08/05/21;000000;57380.3900000;59559.8400000;56980.0100000;58958.0500000;15368
09/05/21;000000;58958.0600000;59300.5200000;56265.3000000;58312.5700000;17184
10/05/21;000000;58313.8400000;59592.2000000;53600.0000000;55866.4100000;24661
11/05/21;000000;55866.3800000;56962.0700000;54511.4800000;56753.1900000;5391
12/05/21;000000;56753.1900000;58041.0000000;48500.0000000;49498.7700000;25880
13/05/21;000000;49498.7600000;52500.0000000;46000.0000000;49690.1100000;28473
14/05/21;000000;49682.2800000;51569.5600000;48895.0000000;49893.4800000;21984
15/05/21;000000;49893.4800000;50730.5800000;46573.0000000;46775.5100000;21927
16/05/21;000000;46771.0100000;49808.2800000;43825.0000000;46450.7900000;30636
17/05/21;000000;46450.7800000;46646.1500000;42101.0000000;43580.5000000;43652
18/05/21;000000;43571.8900000;45851.0000000;42300.0000000;42857.1500000;28215
19/05/21;000000;42865.0500000;43591.7000000;30000.0000000;36731.7500000;109526
20/05/21;000000;36735.4400000;42605.0000000;35000.0000000;40623.3300000;51451
21/05/21;000000;40623.2400000;42275.9900000;33501.5400000;37340.7700000;55966
22/05/21;000000;37333.0900000;38889.7600000;35257.5200000;37476.8300000;29230
23/05/21;000000;37476.8400000;38319.3600000;31111.0000000;34758.6700000;53427
24/05/21;000000;34758.8800000;39966.8700000;34407.1700000;38878.5600000;44406
25/05/21;000000;38874.5300000;39878.5100000;36481.2600000;38361.8100000;26086
26/05/21;000000;38361.8100000;40900.0000000;37837.3600000;39293.2300000;25105
27/05/21;000000;39293.2300000;40440.9500000;37191.9900000;38556.8800000;19400
28/05/21;000000;38556.8800000;38900.0000000;34688.0000000;35680.4700000;36219
29/05/21;000000;35680.4800000;37325.0000000;33650.8600000;34627.8200000;27992
30/05/21;000000;34627.8100000;36500.0000000;33333.0000000;35669.4400000;16033
31/05/21;000000;35669.4400000;37534.0900000;34183.0000000;37279.3100000;19524
01/06/21;000000;37276.2300000;37918.9700000;35669.1400000;36685.0000000;15704
02/06/21;000000;36684.9900000;38237.3700000;35920.0000000;37577.9100000;13959
03/06/21;000000;37581.8300000;39489.8200000;37184.8800000;39248.5500000;14310
04/06/21;000000;39248.5400000;39291.2400000;35593.2200000;36856.5200000;17904
05/06/21;000000;36856.5300000;37921.3500000;34832.1700000;35539.4900000;13648
06/06/21;000000;35539.9700000;36477.8600000;35258.0000000;35800.4800000;8188
07/06/21;000000;35800.4800000;36812.3900000;33333.0000000;33575.9100000;18993
08/06/21;000000;33567.2600000;34069.0000000;31004.9500000;33402.1300000;34945
09/06/21;000000;33402.1300000;37573.9900000;32408.5300000;37403.8600000;26051
10/06/21;000000;37404.7500000;38425.6700000;35800.0000000;36694.0500000;19856
11/06/21;000000;36694.9100000;37695.0000000;35944.0000000;37338.4400000;14137
12/06/21;000000;37340.0800000;37448.0000000;34635.4700000;35557.3300000;14516
13/06/21;000000;35557.3200000;39396.0000000;34780.5700000;39015.2400000;15740
14/06/21;000000;39015.2400000;41076.0300000;38744.8300000;40539.4700000;21919
15/06/21;000000;40537.9300000;41322.5500000;39510.9800000;40162.3700000;17016
16/06/21;000000;40158.0600000;40499.0000000;38105.0000000;38351.0000000;17247
17/06/21;000000;38351.0000000;39554.9800000;37365.6300000;38095.1700000;15978
18/06/21;000000;38103.9400000;38216.2200000;35153.1600000;35841.8100000;23461
19/06/21;000000;35840.9600000;36457.1800000;34833.2600000;35484.7900000;16805
20/06/21;000000;35484.8000000;36139.7300000;33347.0500000;35585.7800000;19404
21/06/21;000000;35585.7900000;35741.5400000;31259.0000000;31609.8200000;41300
22/06/21;000000;31609.8200000;33352.0000000;28800.0000000;32538.3700000;48385
23/06/21;000000;32538.9000000;34881.0200000;31708.0300000;33688.3500000;23125
24/06/21;000000;33688.5100000;35295.6700000;32300.0000000;34654.5800000;16854
25/06/21;000000;34654.8700000;35500.0000000;31300.0000000;31594.6300000;26502
26/06/21;000000;31594.6200000;32711.6800000;30173.4900000;32275.1900000;18304
27/06/21;000000;32267.5900000;34749.0000000;32002.2100000;34709.2300000;14418
28/06/21;000000;34708.5300000;35301.4300000;33864.9900000;34493.2200000;14908
29/06/21;000000;34493.2200000;36675.0000000;34233.3500000;35904.2800000;17908
30/06/21;000000;35906.1700000;36094.4200000;34033.0000000;35060.0000000;16716
01/07/21;000000;35060.0000000;35066.5400000;32703.4800000;33516.1100000;13208
02/07/21;000000;33510.9300000;33972.0600000;32704.7300000;33805.0200000;11777
03/07/21;000000;33805.0100000;34953.0700000;33320.0000000;34682.1600000;6203
04/07/21;000000;34685.0300000;35951.0000000;34390.5300000;35284.0500000;6233
05/07/21;000000;35284.0600000;35290.8200000;33156.8600000;33697.7800000;9603
06/07/21;000000;33697.7800000;35100.0000000;33300.0000000;34225.7300000;10315
07/07/21;000000;34225.7200000;35077.4600000;33770.0100000;33878.5600000;9417
08/07/21;000000;33879.5000000;33934.6200000;32111.0000000;32875.9500000;14154
09/07/21;000000;32875.9500000;34100.0000000;32255.2400000;33824.2600000;8338
10/07/21;000000;33824.2500000;34267.1400000;33027.8300000;33515.3500000;4887
11/07/21;000000;33515.3500000;34607.3700000;33333.3300000;34259.2300000;7024
12/07/21;000000;34259.2200000;34670.0000000;32665.0000000;33091.1000000;10160
13/07/21;000000;33077.4300000;33337.6100000;32201.1200000;32734.1400000;9471
14/07/21;000000;32734.1400000;33125.5500000;31600.0000000;32816.3900000;10373
15/07/21;000000;32815.7500000;33187.6000000;31064.7700000;31868.6800000;11271
16/07/21;000000;31872.4900000;32259.1600000;31025.4200000;31388.0600000;9995
17/07/21;000000;31389.5700000;31949.9900000;31179.0100000;31533.9100000;5673
18/07/21;000000;31533.9000000;32450.0000000;31125.6000000;31788.2500000;5004
19/07/21;000000;31786.3700000;31887.8200000;30429.9900000;30842.0300000;11016
20/07/21;000000;30842.0400000;31052.6500000;29301.5600000;29796.1600000;18118
21/07/21;000000;29796.1500000;32825.0000000;29501.0200000;32135.1900000;15590
22/07/21;000000;32152.6800000;32611.8400000;31729.6800000;32287.7400000;7718
23/07/21;000000;32287.7500000;33647.2700000;32000.0000000;33647.2600000;9002
24/07/21;000000;33647.2700000;34525.0000000;33424.7000000;34283.0100000;9867
25/07/21;000000;34291.6700000;35451.0400000;33888.8900000;35428.2600000;9436
26/07/21;000000;35428.2500000;40593.9300000;35251.5400000;37262.7700000;40338
27/07/21;000000;37262.7600000;39550.0000000;36413.2600000;39470.4800000;24700
28/07/21;000000;39475.9900000;40925.5600000;38803.3400000;40035.1000000;27218
29/07/21;000000;40035.1000000;40644.8500000;39229.4700000;40039.4400000;11014
30/07/21;000000;40039.4400000;42320.5700000;38342.0000000;42237.9500000;15069
31/07/21;000000;42233.6600000;42414.6100000;41064.1100000;41495.0100000;9375
01/08/21;000000;41499.0000000;42605.6400000;39426.0000000;39865.4100000;10625
02/08/21;000000;39859.1800000;40459.6800000;38690.0000000;39149.5900000;12393
03/08/21;000000;39149.5900000;39785.3000000;37627.2100000;38191.4400000;15095
04/08/21;000000;38189.4000000;39965.1000000;37509.0000000;39722.4100000;15321
05/08/21;000000;39718.9000000;41447.8900000;37300.0000000;40888.7400000;28508
06/08/21;000000;40888.7300000;43399.2600000;39876.7400000;42869.5800000;20431
07/08/21;000000;42869.5900000;44750.0000000;42457.2700000;44637.3400000;19629
08/08/21;000000;44628.1100000;45363.8300000;43131.9700000;43829.1400000;18711
09/08/21;000000;43829.1500000;46497.4200000;42821.3000000;46285.4800000;19455
10/08/21;000000;46280.0000000;46718.4400000;44650.2700000;45595.6600000;13760
11/08/21;000000;45601.8200000;46781.0900000;45350.7400000;45553.4900000;11620
12/08/21;000000;45553.1000000;46223.9500000;43714.3600000;44422.1400000;13194
13/08/21;000000;44422.1500000;47953.9000000;44249.6400000;47833.6400000;11797
14/08/21;000000;47833.6400000;48176.5200000;46034.9300000;47109.6500000;8115
15/08/21;000000;47109.6400000;47400.0000000;45525.1900000;47014.4900000;7741
16/08/21;000000;47014.3800000;48076.5200000;45676.9100000;45902.4600000;10490
17/08/21;000000;45903.2200000;47174.6200000;44405.3900000;44671.5800000;12761
18/08/21;000000;44675.3400000;46035.2700000;44216.4700000;44707.9800000;10340
19/08/21;000000;44709.1000000;47088.0800000;43955.0000000;46765.8700000;11934
20/08/21;000000;46769.0200000;49400.0000000;46644.9500000;49342.4000000;13196
21/08/21;000000;49349.9900000;49821.9200000;48285.2800000;48867.0200000;9564
22/08/21;000000;48870.2100000;49526.1300000;48102.8900000;49284.6300000;6253
23/08/21;000000;49284.3800000;50505.0000000;49012.8400000;49506.5000000;10800
24/08/21;000000;49504.5300000;49875.9000000;47600.0000000;47682.4500000;12068
25/08/21;000000;47682.4500000;49277.0000000;47122.0200000;48987.3300000;9288
26/08/21;000000;48991.5700000;49365.1000000;46315.4800000;46851.4700000;11648
27/08/21;000000;46851.4700000;49185.1200000;46361.0100000;49077.5700000;8910
28/08/21;000000;49081.0800000;49309.8300000;48370.0000000;48942.9400000;4898
29/08/21;000000;48942.8900000;49667.1000000;47801.0000000;48802.5800000;6916
30/08/21;000000;48802.5800000;48906.5100000;46866.0000000;46993.7100000;12263
31/08/21;000000;46996.8000000;48259.6800000;46708.9300000;47112.5000000;12921
01/09/21;000000;47110.3300000;49125.0000000;46537.6200000;48839.8600000;13017
02/09/21;000000;48834.2700000;50392.1900000;48620.7300000;49279.3700000;14119
03/09/21;000000;49279.3800000;51064.4400000;48349.6600000;50025.0000000;14575
04/09/21;000000;50025.0000000;50558.7500000;49400.0000000;49942.9800000;7582
05/09/21;000000;49944.8900000;51907.0800000;49500.0000000;51789.1700000;7738
06/09/21;000000;51789.1700000;52802.0300000;51020.0800000;52698.8100000;9554
07/09/21;000000;52698.8000000;52944.9600000;42830.7700000;46894.5000000;28989
08/09/21;000000;46894.4900000;47381.4700000;44423.4900000;46060.3600000;19613
09/09/21;000000;46059.9400000;47400.0000000;45511.8200000;46400.0000000;13590
10/09/21;000000;46396.2600000;47040.7600000;44140.4800000;44851.4500000;14902
11/09/21;000000;44850.3700000;45989.9400000;44730.2900000;45171.8300000;6215
12/09/21;000000;45173.6600000;46462.9800000;44754.3100000;46024.2300000;6507
13/09/21;000000;46027.8000000;46900.0000000;43465.0000000;44947.7200000;15030
14/09/21;000000;44953.2300000;47274.9200000;44679.9200000;47127.2200000;12648
15/09/21;000000;47127.8100000;48475.0000000;46705.0000000;48148.1200000;12157
16/09/21;000000;48144.0300000;48499.9900000;47020.8200000;47753.1600000;11743
17/09/21;000000;47753.1500000;48176.6400000;46752.6700000;47303.5000000;9087
18/09/21;000000;47306.8700000;48825.6200000;47050.0000000;48314.5600000;7479
19/09/21;000000;48309.8600000;48379.1900000;46850.8700000;47255.9200000;7093
20/09/21;000000;47253.7100000;47358.9200000;42500.0000000;43012.9700000;27718
21/09/21;000000;43007.6900000;43639.8800000;39600.0000000;40719.6000000;27260
22/09/21;000000;40736.8100000;44035.4400000;40570.4200000;43575.1000000;19473
23/09/21;000000;43575.1900000;45000.0000000;43096.7300000;44897.5900000;13435
24/09/21;000000;44896.5500000;45200.0000000;40683.2900000;42848.9200000;22459
25/09/21;000000;42848.4400000;42998.7600000;41675.0000000;42705.5100000;7398
26/09/21;000000;42705.5100000;43937.0000000;40803.0000000;43178.0200000;9976
27/09/21;000000;43172.1700000;44366.9600000;42111.0000000;42171.7600000;10091
28/09/21;000000;42166.3100000;42780.0000000;40897.7000000;41026.0700000;10484
29/09/21;000000;41030.1900000;42638.9900000;40750.1200000;41522.1600000;10323
30/09/21;000000;41519.1100000;44110.1700000;41409.6700000;43824.4300000;12823
01/10/21;000000;43828.8900000;48500.0000000;43287.4400000;48165.7600000;20116
02/10/21;000000;48165.7600000;48359.3300000;47451.0000000;47657.6900000;7270
03/10/21;000000;47663.7400000;49300.0000000;47120.1100000;48233.9900000;7992
04/10/21;000000;48233.9900000;49505.0000000;46916.7000000;49245.5400000;13935
05/10/21;000000;49244.1300000;51906.2300000;49057.1800000;51493.9900000;17833
06/10/21;000000;51499.7700000;55757.1100000;50416.0100000;55339.4800000;25880
07/10/21;000000;55346.9500000;55356.8500000;53379.0000000;53797.8200000;15826
08/10/21;000000;53805.4600000;56113.0000000;53634.4100000;53963.8200000;12428
09/10/21;000000;53965.1800000;55500.0000000;53675.0000000;54962.2900000;7130
10/10/21;000000;54963.2900000;56545.2400000;54112.9500000;54690.5300000;9377
11/10/21;000000;54683.0900000;57833.2300000;54411.5400000;57487.4400000;13412
12/10/21;000000;57485.9700000;57674.5500000;53873.7800000;56005.1000000;15454
13/10/21;000000;56005.1000000;57771.3300000;54236.0900000;57367.3200000;14687
14/10/21;000000;57367.3200000;58520.7100000;56832.3200000;57359.5100000;12204
15/10/21;000000;57359.5100000;62910.0000000;56867.1100000;61695.3900000;27118
16/10/21;000000;61690.3200000;62350.0000000;60139.0100000;60877.4200000;10151
